underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,340.27,*,SPX900421C00305000,,call,04/21/1990,03/08/1990,305,0,37.875,38.375,0,0,0.2116,0.9496,0.4152,-8.4098,12.2631,SPX900421C00305000
SPX,340.27,*,SPX900421C00310000,,call,04/21/1990,03/08/1990,310,0,33.25,33.75,0,0,0.2099,0.9237,0.5782,-9.4215,16.9401,SPX900421C00310000
SPX,340.27,*,SPX900421C00315000,,call,04/21/1990,03/08/1990,315,25.625,28.75,29.25,50,0,0.2068,0.8903,0.7681,-10.458,22.1677,SPX900421C00315000
SPX,340.27,*,SPX900421C00320000,,call,04/21/1990,03/08/1990,320,0,24.25,24.75,0,25,0.1968,0.8547,0.982,-11.1334,26.9698,SPX900421C00320000
SPX,340.27,*,SPX900421C00325000,,call,04/21/1990,03/08/1990,325,20,19.875,20.375,51,722,0.1856,0.8094,1.24,-11.6665,32.1233,SPX900421C00325000
SPX,340.27,*,SPX900421C00330000,,call,04/21/1990,03/08/1990,330,16,15.75,16.125,2,3768,0.1723,0.7528,1.5521,-11.908,37.3159,SPX900421C00330000
SPX,340.27,*,SPX900421C00335000,,call,04/21/1990,03/08/1990,335,12,12,12.25,25,1607,0.1616,0.676,1.8822,-11.9774,42.4675,SPX900421C00335000
SPX,340.27,*,SPX900421C00340000,,call,04/21/1990,03/08/1990,340,8.625,8.375,8.75,146,5723,0.1509,0.5802,2.193,-11.5345,46.1757,SPX900421C00340000
SPX,340.27,*,SPX900421C00345000,,call,04/21/1990,03/08/1990,345,5,5.25,5.625,12,6848,0.1375,0.4647,2.4455,-10.2628,46.9475,SPX900421C00345000
SPX,340.27,*,SPX900421C00350000,,call,04/21/1990,03/08/1990,350,2.875,3.125,3.375,67,1585,0.13,0.339,2.3836,-8.5332,43.2387,SPX900421C00350000
SPX,340.27,*,SPX900421C00355000,,call,04/21/1990,03/08/1990,355,1.875,1.563,1.813,1077,1000,0.1236,0.2208,2.0322,-6.3279,35.0509,SPX900421C00355000
SPX,340.27,*,SPX900421C00360000,,call,04/21/1990,03/08/1990,360,0.813,0.75,0.938,540,3249,0.1215,0.1324,1.4926,-4.3387,25.3049,SPX900421C00360000
SPX,340.27,*,SPX900421P00250000,,put,04/21/1990,03/08/1990,250,0.188,0.125,0.188,20,956,0.4101,-0.0108,0.0591,-1.5008,3.3803,SPX900421P00250000
SPX,340.27,*,SPX900421P00305000,,put,04/21/1990,03/08/1990,305,1.188,1.188,1.438,4,327,0.267,-0.0938,0.5308,-5.364,19.7847,SPX900421P00305000
SPX,340.27,*,SPX900421P00310000,,put,04/21/1990,03/08/1990,310,0,1.5,1.75,0,149,0.2535,-0.1153,0.6496,-5.8321,22.9793,SPX900421P00310000
SPX,340.27,*,SPX900421P00315000,,put,04/21/1990,03/08/1990,315,1.75,1.75,2,1,1779,0.2344,-0.1373,0.7931,-5.9781,25.9499,SPX900421P00315000
SPX,340.27,*,SPX900421P00320000,,put,04/21/1990,03/08/1990,320,2.75,2.313,2.625,4,823,0.2257,-0.176,0.9703,-6.6396,30.5647,SPX900421P00320000
SPX,340.27,*,SPX900421P00325000,,put,04/21/1990,03/08/1990,325,2.875,3,3.125,868,2847,0.2081,-0.2152,1.1892,-6.7039,34.542,SPX900421P00325000
SPX,340.27,*,SPX900421P00330000,,put,04/21/1990,03/08/1990,330,3.875,3.75,4,127,1331,0.1962,-0.2717,1.4307,-6.8878,39.1839,SPX900421P00330000
SPX,340.27,*,SPX900421P00335000,,put,04/21/1990,03/08/1990,335,5,4.625,5,107,490,0.1811,-0.3395,1.7114,-6.5929,43.2635,SPX900421P00335000
SPX,340.27,*,SPX900421P00340000,,put,04/21/1990,03/08/1990,340,6.375,6.375,6.625,447,4363,0.1725,-0.427,1.9245,-6.1714,46.34,SPX900421P00340000
SPX,340.27,*,SPX900421P00345000,,put,04/21/1990,03/08/1990,345,8.375,8.125,8.5,3,895,0.1598,-0.5275,2.1086,-4.9311,47.0197,SPX900421P00345000
SPX,340.27,*,SPX900421P00350000,,put,04/21/1990,03/08/1990,350,12,10.875,11.375,5,183,0.1575,-0.6308,2.0277,-3.644,44.5762,SPX900421P00350000
SPX,340.27,*,SPX900421P00355000,,put,04/21/1990,03/08/1990,355,16.125,14.25,14.75,9,0,0.1554,-0.7264,1.8128,-1.9201,39.3191,SPX900421P00355000
SPX,340.27,*,SPX900421P00360000,,put,04/21/1990,03/08/1990,360,0,18.25,18.625,0,25,0.01,-1,0,6.8461,0,SPX900421P00360000
SPX,340.27,*,SPX900616C00250000,,call,06/16/1990,03/08/1990,250,92.25,92,93,502,142,0.01,1,0,-4.7034,0,SPX900616C00250000
SPX,340.27,*,SPX900616C00275000,,call,06/16/1990,03/08/1990,275,0,68.75,69.75,0,583,0.01,1,0,-5.1738,0,SPX900616C00275000
SPX,340.27,*,SPX900616C00300000,,call,06/16/1990,03/08/1990,300,0,46.125,47.125,0,398,0.1962,0.9285,0.3906,-7.5404,24.3124,SPX900616C00300000
SPX,340.27,*,SPX900616C00305000,,call,06/16/1990,03/08/1990,305,0,41.75,42.75,0,180,0.1975,0.9025,0.4898,-8.0986,30.6796,SPX900616C00305000
SPX,340.27,*,SPX900616C00310000,,call,06/16/1990,03/08/1990,310,0,37.5,38.25,0,0,0.1907,0.8801,0.5886,-8.4039,35.6017,SPX900616C00310000
SPX,340.27,*,SPX900616C00315000,,call,06/16/1990,03/08/1990,315,0,33.25,34,0,26,0.1876,0.8486,0.7023,-8.8049,41.7882,SPX900616C00315000
SPX,340.27,*,SPX900616C00320000,,call,06/16/1990,03/08/1990,320,0,29.25,30,0,285,0.1863,0.8093,0.8197,-9.2176,48.439,SPX900616C00320000
SPX,340.27,*,SPX900616C00325000,,call,06/16/1990,03/08/1990,325,23.375,25,25.625,1,10734,0.1741,0.7764,0.964,-9.208,53.2319,SPX900616C00325000
SPX,340.27,*,SPX900616C00330000,,call,06/16/1990,03/08/1990,330,0,21.125,21.75,0,1907,0.1683,0.7289,1.1051,-9.3056,59.006,SPX900616C00330000
SPX,340.27,*,SPX900616C00335000,,call,06/16/1990,03/08/1990,335,0,17.5,18,0,3803,0.161,0.6754,1.2546,-9.2193,64.0674,SPX900616C00335000
SPX,340.27,*,SPX900616C00340000,,call,06/16/1990,03/08/1990,340,14.5,14,14.5,540,3759,0.1536,0.6136,1.3986,-8.9608,68.1558,SPX900616C00340000
SPX,340.27,*,SPX900616C00345000,,call,06/16/1990,03/08/1990,345,0,11,11.25,0,2837,0.1456,0.5432,1.5297,-8.4704,70.6359,SPX900616C00345000
SPX,340.27,*,SPX900616C00350000,,call,06/16/1990,03/08/1990,350,8.125,8,8.375,791,9858,0.1379,0.4646,1.6181,-7.7505,70.774,SPX900616C00350000
SPX,340.27,*,SPX900616C00355000,,call,06/16/1990,03/08/1990,355,5.5,5.375,5.75,200,10086,0.128,0.3772,1.6668,-6.6801,67.6594,SPX900616C00355000
SPX,340.27,*,SPX900616C00360000,,call,06/16/1990,03/08/1990,360,3,3.5,3.875,132,9159,0.1226,0.292,1.5732,-5.5786,61.1595,SPX900616C00360000
SPX,340.27,*,SPX900616C00365000,,call,06/16/1990,03/08/1990,365,1.813,2.125,2.375,725,7467,0.116,0.2092,1.3917,-4.2911,51.2194,SPX900616C00365000
SPX,340.27,*,SPX900616C00370000,,call,06/16/1990,03/08/1990,370,1.375,1.313,1.5,1000,983,0.1143,0.1469,1.1296,-3.2685,40.9418,SPX900616C00370000
SPX,340.27,*,SPX900616C00375000,,call,06/16/1990,03/08/1990,375,0,0.75,1,0,2818,0.1157,0.1042,0.8777,-2.5241,32.2098,SPX900616C00375000
SPX,340.27,*,SPX900616C00380000,,call,06/16/1990,03/08/1990,380,0,0.438,0.688,0,1177,0.1184,0.0747,0.6693,-1.9622,25.1355,SPX900616C00380000
SPX,340.27,*,SPX900616C00385000,,call,06/16/1990,03/08/1990,385,0.25,0.25,0.375,14,7796,0.1157,0.0452,0.4621,-1.2686,16.9548,SPX900616C00385000
SPX,340.27,*,SPX900616P00250000,,put,06/16/1990,03/08/1990,250,0.625,0.625,0.688,637,12087,0.3424,-0.0276,0.1042,-1.7442,11.3187,SPX900616P00250000
SPX,340.27,*,SPX900616P00275000,,put,06/16/1990,03/08/1990,275,1.438,1.438,1.625,96,8087,0.3075,-0.0639,0.2285,-2.9795,22.2919,SPX900616P00275000
SPX,340.27,*,SPX900616P00300000,,put,06/16/1990,03/08/1990,300,3.25,3.25,3.625,143,13739,0.2724,-0.138,0.4544,-4.3756,39.2552,SPX900616P00300000
SPX,340.27,*,SPX900616P00305000,,put,06/16/1990,03/08/1990,305,0,3.75,4.125,0,980,0.2628,-0.1577,0.5151,-4.5317,42.9301,SPX900616P00305000
SPX,340.27,*,SPX900616P00310000,,put,06/16/1990,03/08/1990,310,4.5,4.375,4.625,76,5552,0.2516,-0.179,0.5837,-4.6013,46.5766,SPX900616P00310000
SPX,340.27,*,SPX900616P00315000,,put,06/16/1990,03/08/1990,315,5.5,5,5.25,451,1427,0.2413,-0.2044,0.6599,-4.6618,50.5229,SPX900616P00315000
SPX,340.27,*,SPX900616P00320000,,put,06/16/1990,03/08/1990,320,6.75,5.875,6.125,203,10654,0.2339,-0.2359,0.7392,-4.7575,54.8482,SPX900616P00320000
SPX,340.27,*,SPX900616P00325000,,put,06/16/1990,03/08/1990,325,7,6.75,7,411,10613,0.2241,-0.2697,0.8281,-4.7003,58.8606,SPX900616P00325000
SPX,340.27,*,SPX900616P00330000,,put,06/16/1990,03/08/1990,330,0,7.5,8,0,5927,0.214,-0.3082,0.9233,-4.5415,62.6786,SPX900616P00330000
SPX,340.27,*,SPX900616P00335000,,put,06/16/1990,03/08/1990,335,8.75,8.5,9,150,4900,0.2014,-0.351,1.0336,-4.1869,66.0364,SPX900616P00335000
SPX,340.27,*,SPX900616P00340000,,put,06/16/1990,03/08/1990,340,10,9.875,10.25,8,9258,0.1898,-0.401,1.1438,-3.7201,68.8552,SPX900616P00340000
SPX,340.27,*,SPX900616P00345000,,put,06/16/1990,03/08/1990,345,12.375,11.5,12.25,20,5375,0.1855,-0.4586,1.2009,-3.3277,70.6714,SPX900616P00345000
SPX,340.27,*,SPX900616P00350000,,put,06/16/1990,03/08/1990,350,13.875,13.5,14.25,762,12148,0.1773,-0.5202,1.2618,-2.6222,70.9623,SPX900616P00350000
SPX,340.27,*,SPX900616P00355000,,put,06/16/1990,03/08/1990,355,0,15.875,16.625,0,480,0.17,-0.5856,1.2869,-1.761,69.4127,SPX900616P00355000
SPX,340.27,*,SPX900616P00360000,,put,06/16/1990,03/08/1990,360,0,18.875,19.625,0,1414,0.01,-1,0,6.773,0,SPX900616P00360000
SPX,340.27,*,SPX900616P00365000,,put,06/16/1990,03/08/1990,365,0,22.25,23.25,0,255,0.01,-1,0,6.867,0,SPX900616P00365000
SPX,340.27,*,SPX900616P00370000,,put,06/16/1990,03/08/1990,370,0,26.25,27.25,0,51,0.01,-1,0,6.9611,0,SPX900616P00370000
SPX,340.27,*,SPX900616P00375000,,put,06/16/1990,03/08/1990,375,0,30.5,31.5,0,1592,0.01,-1,0,7.0552,0,SPX900616P00375000
SPX,340.27,*,SPX900616P00380000,,put,06/16/1990,03/08/1990,380,0,34.75,35.75,0,75,0.01,-1,0,7.1492,0,SPX900616P00380000
SPX,340.27,*,SPX900616P00385000,,put,06/16/1990,03/08/1990,385,0,39.375,40.375,0,289,0.01,-1,0,7.2433,0,SPX900616P00385000
SPX,340.27,*,SPX900922C00275000,,call,09/22/1990,03/08/1990,275,0,73.25,74.25,0,12,0.01,1,0,-5.0775,0,SPX900922C00275000
SPX,340.27,*,SPX900922C00300000,,call,09/22/1990,03/08/1990,300,0,52.125,53.125,0,0,0.1681,0.9171,0.3624,-6.5906,38.2697,SPX900922C00300000
SPX,340.27,*,SPX900922C00305000,,call,09/22/1990,03/08/1990,305,0,48,49,0,0,0.1709,0.8914,0.435,-6.8927,46.7001,SPX900922C00305000
SPX,340.27,*,SPX900922C00310000,,call,09/22/1990,03/08/1990,310,0,44,45,0,0,0.1727,0.8631,0.5063,-7.1652,54.9272,SPX900922C00310000
SPX,340.27,*,SPX900922C00315000,,call,09/22/1990,03/08/1990,315,0,40,41,0,0,0.1716,0.835,0.5771,-7.3591,62.2155,SPX900922C00315000
SPX,340.27,*,SPX900922C00320000,,call,09/22/1990,03/08/1990,320,0,36.125,37.125,0,500,0.1702,0.8039,0.6487,-7.5131,69.3272,SPX900922C00320000
SPX,340.27,*,SPX900922C00325000,,call,09/22/1990,03/08/1990,325,0,32,33,0,7077,0.1632,0.7757,0.7318,-7.5218,75.023,SPX900922C00325000
SPX,340.27,*,SPX900922C00330000,,call,09/22/1990,03/08/1990,330,0,28.75,29.5,0,0,0.1626,0.7366,0.8012,-7.6019,81.8418,SPX900922C00330000
SPX,340.27,*,SPX900922C00335000,,call,09/22/1990,03/08/1990,335,0,25.125,25.875,0,150,0.1583,0.6978,0.8796,-7.5513,87.4308,SPX900922C00335000
SPX,340.27,*,SPX900922C00340000,,call,09/22/1990,03/08/1990,340,21.625,21.75,22.5,5600,200,0.1547,0.6544,0.9511,-7.4478,92.3956,SPX900922C00340000
SPX,340.27,*,SPX900922C00345000,,call,09/22/1990,03/08/1990,345,0,18.375,19.125,0,102,0.149,0.6084,1.029,-7.2245,96.2677,SPX900922C00345000
SPX,340.27,*,SPX900922C00350000,,call,09/22/1990,03/08/1990,350,0,15.625,16.375,0,15385,0.1474,0.5574,1.0686,-7.0067,98.9453,SPX900922C00350000
SPX,340.27,*,SPX900922C00355000,,call,09/22/1990,03/08/1990,355,0,12.625,13.125,0,375,0.1384,0.5031,1.15,-6.5258,99.9785,SPX900922C00355000
SPX,340.27,*,SPX900922C00360000,,call,09/22/1990,03/08/1990,360,0,10.125,10.625,0,100,0.1343,0.4457,1.174,-6.0652,99.0555,SPX900922C00360000
SPX,340.27,*,SPX900922C00375000,,call,09/22/1990,03/08/1990,375,3.875,4.625,4.875,50,7285,0.1227,0.2709,1.0771,-4.2459,83.0023,SPX900922C00375000
SPX,340.27,*,SPX900922P00275000,,put,09/22/1990,03/08/1990,275,3.625,3.5,3.875,200,661,0.2923,-0.1015,0.2421,-2.5455,44.4588,SPX900922P00275000
SPX,340.27,*,SPX900922P00300000,,put,09/22/1990,03/08/1990,300,0,6,6.375,0,14362,0.2578,-0.169,0.3901,-2.8883,63.1757,SPX900922P00300000
SPX,340.27,*,SPX900922P00305000,,put,09/22/1990,03/08/1990,305,0,6.75,7.25,0,0,0.2541,-0.1891,0.4249,-2.9785,67.8148,SPX900922P00305000
SPX,340.27,*,SPX900922P00310000,,put,09/22/1990,03/08/1990,310,0,7.5,8,0,25,0.2473,-0.2087,0.4632,-2.9794,71.9631,SPX900922P00310000
SPX,340.27,*,SPX900922P00315000,,put,09/22/1990,03/08/1990,315,0,8.5,9,0,2742,0.2428,-0.2317,0.501,-3.0014,76.4173,SPX900922P00315000
SPX,340.27,*,SPX900922P00320000,,put,09/22/1990,03/08/1990,320,0,9.25,9.75,0,2625,0.2339,-0.2537,0.5462,-2.8988,80.2551,SPX900922P00320000
SPX,340.27,*,SPX900922P00325000,,put,09/22/1990,03/08/1990,325,10.75,10.375,11,18,11418,0.2301,-0.281,0.5849,-2.8649,84.5128,SPX900922P00325000
SPX,340.27,*,SPX900922P00330000,,put,09/22/1990,03/08/1990,330,0,11,11.625,0,38,0.2176,-0.3057,0.6428,-2.6118,87.8686,SPX900922P00330000
SPX,340.27,*,SPX900922P00335000,,put,09/22/1990,03/08/1990,335,12.125,12.25,13,20,353,0.2126,-0.3371,0.6854,-2.4645,91.5221,SPX900922P00335000
SPX,340.27,*,SPX900922P00340000,,put,09/22/1990,03/08/1990,340,13.625,13.5,14.25,201,175,0.2047,-0.3698,0.7357,-2.2049,94.6053,SPX900922P00340000
SPX,340.27,*,SPX900922P00345000,,put,09/22/1990,03/08/1990,345,0,15,15.75,0,0,0.198,-0.4057,0.7813,-1.9099,97.1751,SPX900922P00345000
SPX,340.27,*,SPX900922P00350000,,put,09/22/1990,03/08/1990,350,16.625,17,17.375,20,11569,0.191,-0.4444,0.8255,-1.5414,99.0086,SPX900922P00350000
SPX,340.27,*,SPX900922P00355000,,put,09/22/1990,03/08/1990,355,0,18.75,19.5,0,0,0.1872,-0.4853,0.8499,-1.1816,99.9133,SPX900922P00355000
SPX,340.27,*,SPX900922P00360000,,put,09/22/1990,03/08/1990,360,23,20.75,21.75,10,0,0.1827,-0.5277,0.8693,-0.7406,99.7409,SPX900922P00360000
SPX,340.27,*,SPX900922P00375000,,put,09/22/1990,03/08/1990,375,32.125,29.625,30.625,20,610,0.01,-1,0,6.9238,0,SPX900922P00375000
SPX,340.27,*,SPX901222C00250000,,call,12/22/1990,03/08/1990,250,0,97.375,99.375,0,235,0.01,1,0,-4.536,0,SPX901222C00250000
SPX,340.27,*,SPX901222C00275000,,call,12/22/1990,03/08/1990,275,0,76.625,77.625,0,3,0.01,1,0,-4.9896,0,SPX901222C00275000
SPX,340.27,*,SPX901222C00300000,,call,12/22/1990,03/08/1990,300,56,55.625,56.625,2,70,0.0976,0.9835,0.1391,-5.5422,12.4453,SPX901222C00300000
SPX,340.27,*,SPX901222C00325000,,call,12/22/1990,03/08/1990,325,0,37.375,38.375,0,1017,0.1502,0.7953,0.6242,-6.6874,85.9413,SPX901222C00325000
SPX,340.27,*,SPX901222C00350000,,call,12/22/1990,03/08/1990,350,0,20.75,21.5,0,397,0.1388,0.6111,0.9122,-6.3631,116.0751,SPX901222C00350000
SPX,340.27,*,SPX901222C00375000,,call,12/22/1990,03/08/1990,375,0,8.25,8.75,0,1300,0.1208,0.3689,1.0312,-4.6267,114.21,SPX901222C00375000
SPX,340.27,*,SPX901222C00400000,,call,12/22/1990,03/08/1990,400,0,3.875,4.25,0,101,0.1327,0.2001,0.697,-3.1716,84.8017,SPX901222C00400000
SPX,340.27,*,SPX901222P00250000,,put,12/22/1990,03/08/1990,250,0,2.75,3.125,0,3802,0.3032,-0.0691,0.1447,-1.6002,40.2339,SPX901222P00250000
SPX,340.27,*,SPX901222P00275000,,put,12/22/1990,03/08/1990,275,5.375,5.125,5.5,5,504,0.2835,-0.117,0.2289,-2.0492,59.4972,SPX901222P00275000
SPX,340.27,*,SPX901222P00300000,,put,12/22/1990,03/08/1990,300,8.75,8.125,8.625,102,1205,0.2571,-0.1822,0.3396,-2.2071,80.0494,SPX901222P00300000
SPX,340.27,*,SPX901222P00325000,,put,12/22/1990,03/08/1990,325,13.375,12.5,13.25,7902,689,0.2309,-0.2756,0.4778,-1.9878,101.1385,SPX901222P00325000
SPX,340.27,*,SPX901222P00350000,,put,12/22/1990,03/08/1990,350,20.25,19.125,19.875,1950,1962,0.2031,-0.4048,0.6301,-1.1007,117.3331,SPX901222P00350000
SPX,340.27,*,SPX901222P00375000,,put,12/22/1990,03/08/1990,375,30.875,30,30.875,1,107,0.01,-1,0.0002,6.804,0.002,SPX901222P00375000
SPX,340.27,*,SPX901222P00400000,,put,12/22/1990,03/08/1990,400,0,48.125,50.125,0,286,0.01,-1,0,7.2576,0,SPX901222P00400000
SPX,340.27,*,SPX910622C00250000,,call,06/22/1991,03/08/1990,250,0,103,105,0,0,0.01,1,0,-4.3804,0,SPX910622C00250000
SPX,340.27,*,SPX910622C00275000,,call,06/22/1991,03/08/1990,275,0,83.25,85.25,0,0,0.01,1,0,-4.8185,0,SPX910622C00275000
SPX,340.27,*,SPX910622C00300000,,call,06/22/1991,03/08/1990,300,0,65.25,67.25,0,0,0.1218,0.9487,0.2236,-5.4274,40.7004,SPX910622C00300000
SPX,340.27,*,SPX910622C00325000,,call,06/22/1991,03/08/1990,325,0,46.625,48.625,0,481,0.138,0.8283,0.4774,-5.9149,98.4411,SPX910622C00325000
SPX,340.27,*,SPX910622C00350000,,call,06/22/1991,03/08/1990,350,0,29.75,31.75,0,100,0.1328,0.687,0.6901,-5.8048,136.9423,SPX910622C00350000
SPX,340.27,*,SPX910622C00375000,,call,06/22/1991,03/08/1990,375,0,19.5,21.5,0,0,0.1466,0.5168,0.7036,-5.357,154.0685,SPX910622C00375000
SPX,340.27,*,SPX910622C00400000,,call,06/22/1991,03/08/1990,400,0,12.75,14.75,0,0,0.159,0.3802,0.6197,-4.6823,147.1955,SPX910622C00400000
SPX,340.27,*,SPX910622P00250000,,put,06/22/1991,03/08/1990,250,0,3.25,5.25,0,32,0.2941,-0.0869,0.1392,-1.2413,61.1459,SPX910622P00250000
SPX,340.27,*,SPX910622P00275000,,put,06/22/1991,03/08/1990,275,0,5.875,7.875,0,240,0.2737,-0.129,0.1989,-1.3707,81.3527,SPX910622P00275000
SPX,340.27,*,SPX910622P00300000,,put,06/22/1991,03/08/1990,300,0,10,12,0,742,0.2588,-0.1887,0.2701,-1.4086,104.4591,SPX910622P00300000
SPX,340.27,*,SPX910622P00325000,,put,06/22/1991,03/08/1990,325,0,13.75,15.75,0,438,0.2295,-0.2569,0.3634,-1.057,124.5985,SPX910622P00325000
SPX,340.27,*,SPX910622P00350000,,put,06/22/1991,03/08/1990,350,0,20.375,22.375,0,149,0.2117,-0.3525,0.4539,-0.4961,143.5379,SPX910622P00350000
SPX,340.27,*,SPX910622P00375000,,put,06/22/1991,03/08/1990,375,0,30.75,32.75,0,43,0.01,-0.7251,8.6311,4.6522,128.9553,SPX910622P00375000
SPX,340.27,*,SPX910622P00400000,,put,06/22/1991,03/08/1990,400,0,43.5,45.5,0,351,0.01,-1,0,7.0087,0,SPX910622P00400000
SPX,340.27,*,SPX911221C00250000,,call,12/21/1991,03/08/1990,250,0,106,108,0,0,0.01,1,0,-4.2302,0,SPX911221C00250000
SPX,340.27,*,SPX911221C00275000,,call,12/21/1991,03/08/1990,275,0,88,90,0,0,0.01,1,0,-4.6532,0,SPX911221C00275000
SPX,340.27,*,SPX911221C00300000,,call,12/21/1991,03/08/1990,300,0,70.625,72.625,0,0,0.01,1,0,-5.0762,0,SPX911221C00300000
SPX,340.27,*,SPX911221C00325000,,call,12/21/1991,03/08/1990,325,0,53.625,55.625,0,0,0.1016,0.9079,0.3575,-5.4426,75.2035,SPX911221C00325000
SPX,340.27,*,SPX911221C00350000,,call,12/21/1991,03/08/1990,350,0,38.625,40.625,0,0,0.1232,0.749,0.568,-5.4758,144.942,SPX911221C00350000
SPX,340.27,*,SPX911221C00375000,,call,12/21/1991,03/08/1990,375,0,27.625,29.625,0,0,0.1378,0.5965,0.6175,-5.1837,176.2303,SPX911221C00375000
SPX,340.27,*,SPX911221C00400000,,call,12/21/1991,03/08/1990,400,0,15.625,17.625,0,0,0.1267,0.4481,0.6858,-4.3329,180.0295,SPX911221C00400000
SPX,340.27,*,SPX911221P00250000,,put,12/21/1991,03/08/1990,250,0,4.625,6.625,0,0,0.2857,-0.0925,0.1274,-0.919,75.415,SPX911221P00250000
SPX,340.27,*,SPX911221P00275000,,put,12/21/1991,03/08/1990,275,0,6.875,8.875,0,0,0.262,-0.1271,0.1746,-0.9017,94.7702,SPX911221P00275000
SPX,340.27,*,SPX911221P00300000,,put,12/21/1991,03/08/1990,300,0,11.5,13.5,0,3,0.2539,-0.1816,0.2283,-0.8909,120.0782,SPX911221P00300000
SPX,340.27,*,SPX911221P00325000,,put,12/21/1991,03/08/1990,325,0,15.25,17.25,0,11,0.2298,-0.2387,0.2964,-0.5934,141.0622,SPX911221P00325000
SPX,340.27,*,SPX911221P00350000,,put,12/21/1991,03/08/1990,350,0,22.375,24.375,0,23,0.2207,-0.3169,0.3545,-0.204,162.0995,SPX911221P00350000
SPX,340.27,*,SPX911221P00375000,,put,12/21/1991,03/08/1990,375,0,31.125,33.125,0,1,0.01,-0.0177,0.9593,0.1009,19.8704,SPX911221P00375000
SPX,340.27,*,SPX911221P00400000,,put,12/21/1991,03/08/1990,400,0,43,44,0,165,0.01,-0.9968,0.2159,6.7437,4.4731,SPX911221P00400000
SPX,337.93,*,SPX900317C00225000,,call,03/17/1990,03/09/1990,225,0,112.375,113.125,0,3548,0.01,1,0,-4.3085,0,SPX900317C00225000
SPX,337.93,*,SPX900317C00275000,,call,03/17/1990,03/09/1990,275,0,62.5,63,0,8426,0.01,1,0,-5.2659,0,SPX900317C00275000
SPX,337.93,*,SPX900317C00300000,,call,03/17/1990,03/09/1990,300,0,37.5,38,0,526,0.01,1,0,-5.7446,0,SPX900317C00300000
SPX,337.93,*,SPX900317C00305000,,call,03/17/1990,03/09/1990,305,0,32.625,33.125,0,630,0.01,1,0,-5.8403,0,SPX900317C00305000
SPX,337.93,*,SPX900317C00310000,,call,03/17/1990,03/09/1990,310,29.75,27.625,28.125,1,2206,0.01,1,0,-5.9361,0,SPX900317C00310000
SPX,337.93,*,SPX900317C00315000,,call,03/17/1990,03/09/1990,315,0,22.875,23.375,0,426,0.01,1,0,-6.0318,0,SPX900317C00315000
SPX,337.93,*,SPX900317C00320000,,call,03/17/1990,03/09/1990,320,0,17.75,18.5,0,527,0.1898,0.9777,0.5585,-9.1282,2.6527,SPX900317C00320000
SPX,337.93,*,SPX900317C00325000,,call,03/17/1990,03/09/1990,325,0,13,13.75,0,9280,0.1915,0.9257,1.4668,-14.1464,7.0288,SPX900317C00325000
SPX,337.93,*,SPX900317C00330000,,call,03/17/1990,03/09/1990,330,9,8.75,9,762,16582,0.1587,0.8616,2.7809,-16.3703,11.0475,SPX900317C00330000
SPX,337.93,*,SPX900317C00335000,,call,03/17/1990,03/09/1990,335,4.75,4.5,4.75,314,9506,0.1352,0.6991,5.1483,-19.1551,17.4183,SPX900317C00335000
SPX,337.93,*,SPX900317C00340000,,call,03/17/1990,03/09/1990,340,1.75,1.563,1.75,1022,12415,0.1223,0.4038,6.3292,-17.3952,19.376,SPX900317C00340000
SPX,337.93,*,SPX900317C00345000,,call,03/17/1990,03/09/1990,345,0.438,0.438,0.5,512,7373,0.1258,0.1538,3.7675,-10.3091,11.8595,SPX900317C00345000
SPX,337.93,*,SPX900317C00350000,,call,03/17/1990,03/09/1990,350,0.25,0.125,0.25,102,10142,0.1548,0.0731,1.7925,-7.1869,6.9444,SPX900317C00350000
SPX,337.93,*,SPX900317C00355000,,call,03/17/1990,03/09/1990,355,0.125,0.063,0.125,18,7769,0.1777,0.0358,0.885,-4.5998,3.9357,SPX900317C00355000
SPX,337.93,*,SPX900317C00360000,,call,03/17/1990,03/09/1990,360,0,0,0.125,0,6379,0.2194,0.0298,0.6162,-4.8322,3.3843,SPX900317C00360000
SPX,337.93,*,SPX900317C00365000,,call,03/17/1990,03/09/1990,365,0,0,0.125,0,1278,0.2594,0.0257,0.4615,-5.0227,2.9966,SPX900317C00365000
SPX,337.93,*,SPX900317C00370000,,call,03/17/1990,03/09/1990,370,0,0,0.063,0,8583,0.2698,0.0135,0.2562,-3.004,1.7303,SPX900317C00370000
SPX,337.93,*,SPX900317C00375000,,call,03/17/1990,03/09/1990,375,0.063,0,0.063,150,17369,0.3044,0.0121,0.207,-3.0781,1.5772,SPX900317C00375000
SPX,337.93,*,SPX900317P00225000,,put,03/17/1990,03/09/1990,225,0,0,0.063,0,5878,1.0603,-0.0037,0.0208,-3.6267,0.5511,SPX900317P00225000
SPX,337.93,*,SPX900317P00275000,,put,03/17/1990,03/09/1990,275,0,0,0.063,0,27448,0.5754,-0.0066,0.064,-3.272,0.9221,SPX900317P00275000
SPX,337.93,*,SPX900317P00300000,,put,03/17/1990,03/09/1990,300,0.063,0.063,0.125,5,8950,0.3912,-0.0174,0.2195,-5.1404,2.1495,SPX900317P00300000
